iso_alpha_3,year,prodinit_ippu_cement_tonne,prodinit_ippu_chemicals_tonne,prodinit_ippu_electronics_tonne,prodinit_ippu_glass_tonne,prodinit_ippu_lime_and_carbonite_tonne,prodinit_ippu_metals_tonne,prodinit_ippu_mining_tonne,prodinit_ippu_paper_tonne,prodinit_ippu_plastic_tonne,prodinit_ippu_rubber_and_leather_tonne,prodinit_ippu_textiles_tonne
ARE,2043,51680838.35,5856640.76880832,5619180.86085752,25458.2016406427,271442713.81743,11723088.3468343,66563000.3920361,1490310.07335523,1769005.10082864,51300.9403789183,205659.402628684
ARE,2044,54254629.43,6392126.43487164,5965067.49336577,24140.7337841618,302789035.67232,11999279.3306624,72562796.281236,1516183.79363177,1820278.24893993,51688.584551213,204636.901076941
ARE,2045,56956599.56,6976572.74405421,6332245.05163533,22891.4451956967,337755244.316622,12281977.2567988,79103396.3784802,1542506.71532815,1873037.50679507,52079.1578706773,203619.483218965
ARE,2046,59793132.26,7614456.27663927,6722024.09085155,21706.8075822693,376759365.840572,12571335.4260415,86233547.2072904,1569286.63716497,1927325.94805446,52472.6824707619,202607.123779545
ARE,2047,62770928.97,8310662.91658244,7135795.83694714,20583.4752408834,420267700.167887,12867510.75089,94006389.1615022,1596531.49325879,1983187.89483294,52869.180652164,201599.797609135
ARE,2048,65897024.87,9070525.27505511,7575037.15226074,19518.2756094513,468800395.738921,13170663.8406359,102479852.555998,1624249.3554727,2040668.95388509,53268.6748840909,200597.479683226
ARE,2049,69178805.51,9899863.53570541,8041315.80685463,18508.2003067113,522937667.960623,13480959.0884574,111717089.376303,1652448.43580787,2099816.05383956,53671.1878055336,199600.145101727
ARE,2050,72624024.25,10805030.034492,8536296.07430661,17550.3966358316,583326735.765788,13798564.7605662,121786943.944841,1681137.08883646,2160677.48351241,54076.7422265495,198607.769088348
ARG,2010,11663903.07,2978679.06037937,1249172.76699561,146599.384408263,1599423.98364983,6788031.31255264,131757482.966583,2835166.30218178,1826142.29683459,129956.569431493,242236.213479643
ARG,2011,13065098.0,3211355.57059913,1362403.21864424,149812.394294911,2074713.97038259,7450847.5983095,145113131.352573,3133876.58292078,2009992.66367638,117498.978807961,293144.745131422
ARG,2012,12609656.95,3560861.20266688,1516266.76291245,140645.605436565,1508992.35120515,8492379.25463681,164228815.362361,3508383.45851769,2235095.6081046,126199.517524533,291624.186799432
ARG,2013,13996280.93,3595200.34049784,1565552.67914844,153109.138564212,1023038.81194181,8592778.0199128,140998521.885158,3270420.50347339,2185507.01148996,144211.196731447,262553.037059966
ARG,2014,10273342.17,3854525.80079305,1308342.41213435,140351.940183066,1604360.08029819,7870671.00891486,154218507.726689,2849576.6305876,2069621.2160139,141676.69632861,237445.652991228
ARG,2015,32306001.75,4413318.9874297,1679455.15637034,171698.326046167,1363168.3445135,8832381.68726925,136611059.512769,3744864.13482992,2506486.28623638,171537.962831212,314321.52209058
ARG,2016,24693603.2,3884765.09819544,1316200.48301081,130041.637606173,1047891.86513549,6220188.97334277,124933183.811049,2645385.59929174,1982546.82124287,134594.158876614,259839.399097769
ARG,2017,26129009.39,3936470.15359493,1582709.06754556,146679.360311931,1294778.96851205,8172633.07184575,101152075.79222,3076957.50364109,2119847.22121093,151258.139661231,272530.306647195
ARG,2018,14319311.69,3372509.58179115,1136130.88830117,117114.591473929,504935.287410355,6806979.24027939,64994541.466807,2087173.47431527,1609495.64501998,107359.398293565,220213.659549553
ARG,2019,7067560.438,3571377.79950367,1111414.7552005,108809.331443249,87133.6047857484,5934662.26301053,36709011.9973505,1968551.93156647,1523597.21565779,95958.6404968747,177993.2022002
ARG,2020,6792529.907,3851302.29596548,937819.096751419,92851.4369641107,128882.270461451,5268930.91643914,24675964.3618938,1903256.6820007,1468061.21081864,80388.3354160015,158408.070891429
ARG,2021,6792530.0,3851302.0,937819.1,92851.44,128882.3,5268931.0,24675960.0,1903257.0,1468061.0,80388.34,158408.1
ARG,2022,7403217.603,3967350.07272065,926708.14191297,89653.2270615416,118137.928078894,5215248.5802825,21406265.4279549,1865268.29480112,1450179.12091557,77686.2588581805,153896.720539616
ARG,2023,8068809.541,4086894.92527892,915728.822635186,86565.1746763253,108289.268974668,5162113.10304475,18569822.5954353,1828037.83807982,1432515.05403348,75075.0023620369,149513.822795984
ARG,2024,8794242.031,4210041.92322674,904879.582555319,83583.4884292436,99261.6509004361,5109518.99577197,16109223.3667068,1791550.4953178,1415066.14626816,72551.5176364597,145255.747677317
ARG,2025,9584895.084,4336899.60700839,894158.88053978,80704.5046015733,90986.6271401734,5057460.7427249,13974666.4861647,1755791.43407933,1397829.77685024,70112.8544221694,141118.940300837
ARG,2026,10446632.4,4467579.78762686,883565.1937138,77924.6856692162,83401.4570909032,5005932.88436128,12122949.6266807,1720746.11798174,1380803.35693291,67756.1616265067,137099.947024961
ARG,2027,11385844.88,4602197.64519291,873097.017245105,75240.6159559991,76448.630568201,4954930.0167633,10516594.9968493,1686400.3007862,1363984.3292031,65478.6839901597,133195.412566002
ARG,2028,12409497.97,4740871.83044355,862752.864130159,72648.997436695,70075.4317683347,4904446.79107089,9123090.80987565,1652740.02060656,1347370.16749737,63277.7588659319,129402.077196992
ARG,2029,13525183.37,4883724.56931955,852531.264982931,70146.6456846051,64233.5395810358,4854477.91292077,7914233.26182788,1619751.59423366,1330958.3764225,61150.8131057852,125716.774026273
ARG,2030,14741175.32,5030881.77069405,842430.767826168,67730.4859587252,58878.6612225044,4805018.14189117,6865555.70123461,1587421.61157301,1314746.49098068,59095.3600525181,122136.426353598
ARG,2031,16066491.95,5182473.13734733,832449.937885148,65397.5494256863,53970.1964108785,4756062.29095231,5955833.43671481,1555736.93019347,1298732.07619928,57108.9966325626,118658.045101526
ARG,2032,17510962.2,5338632.28028541,822587.357383863,63144.9695118293,49470.9295379748,4707605.22592233,5166654.16020314,1524684.66998472,1282912.72676511,55189.4005464999,115278.726319971
ARG,2033,19085298.64,5499496.83650339,812841.62534363,60969.9783809293,45346.7475033676,4659641.86492894,4482045.29135871,1494252.20792137,1267286.06666318,53334.327554011,111995.648761821
ARG,2034,20801177.0,5665208.59029718,803211.357384078,58869.9035332434,41566.3810714473,4612167.17787642,3888150.70080111,1464427.17293161,1251849.74881981,51541.608850088,108806.071527598
ARG,2035,22671322.73,5835913.59823072,793695.185526498,56842.1645217018,38101.1677904454,4565176.18591808,3372950.26921901,1435197.44086824,1236601.4547501,49809.1485294388,105707.331777202
ARG,2036,24709605.33,6011762.31786864,784291.757999524,54884.2697812078,34924.8346758981,4518663.96093416,2926016.60637293,1406551.1295801,1221538.89420972,48134.9211361193,102696.84250682
ARG,2037,26931141.28,6192909.7403879,774999.73904711,52993.8135671513,32013.2990108688,4472625.62501494,2538304.00611051,1378476.59408187,1206659.8048509,46516.9692955305,99772.0903891465
ARG,2038,29352406.13,6379515.52718545,765817.80873879,51168.4729993721,29344.4857526141,4427056.34994922,2201965.36595306,1350962.42182025,1191961.95188267,44953.4014260105,96930.6336751199
ARG,2039,31991356.64,6571744.15060199,756744.662782179,49406.0052079437,26898.1601612824,4381951.35671796,1910193.36580036,1323997.4280347,1177443.12773517,43442.3895273463,94170.1001554075
ARG,2040,34867564.02,6769765.03888616,747779.0123377,47704.2445772675,24655.7743816501,4337305.91499307,1657082.69129311,1297570.65121072,1163101.15172807,41982.1670436202,91488.1851799521
ARG,2041,38002359.02,6973752.72552678,738919.583835503,46061.1000850938,22600.3268146891,4293115.34264132,1437510.51330486,1271671.34862386,1148933.86974308,40571.026797892,88882.6497339195
ARG,2042,41418990.16,7183887.0030848,730165.118794557,44474.5527331973,20716.2332127315,4249375.00523336,1247032.80453038,1246288.99197274,1134939.15390037,39207.3189963024,86351.3185684417
ARG,2043,45142796.14,7400353.08166055,721514.37364388,42942.6530665528,18989.2085208851,4206080.3155576,1081794.39467175,1221413.2630992,1121114.902239,37889.4492992641,83892.0783845952
ARG,2044,49201393.73,7623341.7521359,712966.119545892,41463.5187779604,17406.1585688293,4163226.73313922,938450.943785667,1197034.04979386,1107459.0384012,36615.8769574859,81502.8760690999
ARG,2045,53624882.65,7853049.55433533,704519.142221857,40035.3323951786,15955.0807918091,4120809.76376393,814101.254572904,1173141.44168543,1093969.51132047,35385.1130106497,79181.7169802631
ARG,2046,58446068.72,8089678.950254,696172.241779397,38656.3390477223,14624.9732280979,4078824.9590067,706228.553645681,1149725.72621202,1080644.2949136,34195.7185466363,76926.6632827393
ARG,2047,63700707.21,8333438.50250564,687924.232542046,37324.8443105824,13405.7511029581,4037267.91576518,612649.553336128,1126777.38467294,1067481.38777628,33046.3030192621,74735.8323297157
ARG,2048,69427767.99,8584543.0581473,679773.942880824,36039.2121222173,12288.1703666431,3996134.27579796,531470.263083227,1104287.08835925,1054478.81288252,31935.5226225628,72607.3950911717
ARG,2049,75669724.55,8843213.93804336,671720.215047808,34797.8627742576,11263.7576067131,3955419.72526753,461047.656043558,1082245.69476153,1041634.61728774,30862.078719721,70539.5746269005
ARG,2050,82472868.99,9109679.13193529,663761.905011676,33599.2709704543,10324.7458032636,3915119.99428782,399956.415077868,1060644.24385341,1028946.87183541,29824.7163248027,68530.6446030189
ARM,2010,365338.7918,8503.87420010981,13249.8904896094,6418.93160922672,3950.19875105186,365250.750763958,3717869.51626428,26243.4294838898,12010.4772288678,991.769024431691,5470.93571319641
ARM,2011,854182.461,8789.20782127866,14530.70526289,5938.1075593917,0.0,322386.134065564,4766855.96996554,33002.418636596,14823.735522228,661.017689612857,6321.00384813233
ARM,2012,1071586.376,11587.280826414,14883.9485935879,5476.45849693522,0.0,255144.443008849,3695343.27690268,35947.9573068981,13951.457820412,720.119408905917,6234.07930265641
ARM,2013,1096756.459,11099.0426932942,9371.97274251933,6445.17848264877,0.0,268907.858334854,6633394.49261608,31840.6490083366,14256.7605078265,775.599136033991,6966.54007040207
ARM,2014,514674.9757,11409.4486695466,11117.1905743378,5950.48913945079,0.0,270182.72396441,11024546.8004195,41464.3050187592,18449.0868371215,866.373452347421,10491.1836059542
ARM,2015,120019.9239,11819.2507675997,8298.55553522563,4190.01695176601,178.793473969372,218044.636137274,14542811.0593252,36593.9192117253,13889.5974861502,788.773812543209,8586.40110145611
ARM,2016,159577.275,15775.9129681578,13882.9110660895,4440.88849086507,0.0,196023.110869642,18619397.8088228,33365.4571190929,12880.5053502332,955.972217657599,9932.74315069186
ARM,2017,211701.7155,11327.9382286633,15647.2379164593,5802.98936733456,640.330375600451,196628.002714664,17621215.9584465,42432.0957145796,14358.3473390882,1107.93538156245,11209.1586178905
ARM,2018,695629.7955,10920.3571899716,18607.0559987036,5639.78165929442,0.0,205671.412475872,16590862.8068393,43921.2642061135,16311.4152122488,1048.13238956258,14184.5393543955
ARM,2019,1325864.202,13430.9891082608,17992.8654047528,5905.64275427443,0.0,200632.57725381,17730552.8571486,45268.4172074143,19279.8237781982,994.249537352747,11964.5692851263
ARM,2020,474899.4868,18768.5293424229,20176.0701943028,8568.57911560513,0.0,278273.429337067,27199637.5614322,55019.5339192521,22096.3253197848,1279.01258503458,15020.1921832385
ARM,2021,474899.5,18768.53,20176.07,8568.579,0.0,278273.4,27199640.0,55019.53,22096.33,1279.013,15020.19
ARM,2022,642293.2936,20678.7931455347,21711.124783774,8986.85573993895,,274108.845085505,34283843.9665159,59872.3444286151,23754.3708889967,1331.75753590468,16872.3730552733
ARM,2023,868690.4809,22783.4830940841,23362.9710531638,9425.55073489707,,270006.61563092,43213143.8916254,65153.1851940341,25536.8260852374,1386.67717563379,18952.9541581241
ARM,2024,1174888.729,25102.3886280573,25140.4946481123,9885.66070570108,,265965.778892404,54468098.9337759,70899.8049339672,27453.0312570701,1443.86161713548,21290.0977321434
ARM,2025,1589016.522,27657.3126344161,27053.2574694164,10368.2310282859,,261985.416085273,68654430.904171,77153.2861318174,29513.0225927864,1503.40425736384,23915.4412374246
ARM,2026,2149117.14,30472.2771004694,29111.5489154264,10874.3581088024,,258064.622175097,86535623.1453265,83958.3348146315,31727.5893654913,1565.40234482016,26864.5234407351
ARM,2027,2906643.461,33573.7489741615,31326.4412322005,11405.191874667,,254202.505671915,109074009.856733,91363.6001557011,34108.3304422802,1629.9571383849,30177.2654969223
ARM,2028,3931184.603,36990.8890124475,33709.8490748628,11961.9383872117,,250398.188427532,137482567.222598,99422.0222666462,36667.7150336903,1697.17407269959,33898.5113538578
ARM,2029,5316858.633,40755.8259574849,36274.5936005642,12545.8625818715,,246650.805435854,173290193.648724,108191.210665342,39419.1480016057,1767.16293036874,38078.634796278
ARM,2030,7190958.599,44903.9586185088,39034.4714378241,13158.2911421342,,242959.504636201,218423992.375642,117733.856125346,42377.0400676671,1840.03802126323,42774.221345956
ARM,2031,9725646.128,49474.2886996367,42004.3289032632,13800.6155137831,,239323.446719577,275312984.772959,128118.178851142,45556.8832899055,1915.91836921786,48048.8342489545
ARM,2032,13153766.82,54509.7875029238,45200.1418649634,14474.2950662802,,235741.804937826,347018835.981355,139418.416183171,48975.3322029112,1994.92790642791,53973.8749189827
ARM,2033,17790240.28,60057.7999544988,48639.1016820674,15180.8604084727,,232213.764915655,437400628.325477,151715.353319282,52650.2910465121,2077.19567586249,60629.5494845096
ARM,2034,24060989.79,66170.4897525263,52339.7076829153,15921.9168661565,,228738.524465461,551322550.31194,165096.900846683,56601.0075398255,2162.85604202496,68105.954523598
ARM,2035,32542069.18,72905.3298223788,56321.8666791912,16699.1481293981,,225315.293404939,694915678.667666,179658.723213184,60848.1736918264,2252.0489104049,76504.2966838385
ARM,2036,44012581.18,80325.6426903946,60607.0000513977,17514.3200778999,,221943.293377411,875907942.065696,195504.922630655,65414.0341764328,2344.91995597984,85938.2626971452
ARM,2037,59526248.66,88501.195856937,65218.1589817092,18369.2847931031,,218621.757674846,1104040024.60372,212748.783299899,70322.5028397245,2441.62086114013,96535.5583350353
ARM,2038,80508213.44,97508.8577665937,70180.1484540795,19265.9847661406,,215349.931063534,1391589592.22631,231513.581277419,75599.2879495075,2542.30956342541,108439.637136935
ARM,2039,108885955.0,107433.320543098,75519.6606886428,20206.4573112026,,212127.069612361,1754032055.0314,251933.465773768,81272.0268432207,2647.15051347744,121811.642312969
ARM,2040,147266355.6,118367.896284293,81265.4187281962,21192.8391943416,,208952.440523661,2210873426.52197,274154.418183902,87370.4306794097,2756.31494363037,136832.588108402
ARM,2041,199175178.3,130415.39440409,87448.3309491647,22227.371488233,,205825.321966592,2786700102.81737,298335.2957056,93926.4400509078,2869.9811475774,153705.810158427
ARM,2042,269380956.0,143689.088270392,94101.6573282151,23312.4046639217,,202745.002913016,3512502059.08846,324648.967006778,100974.392274752,2988.33477157039,172659.718003301
ARM,2043,364333046.2,158313.780227535,101261.188358923,24450.4039311237,,199710.782975822,4427340675.31242,353283.548060551,108551.201235025,3111.56911762808,193950.887024065
ARM,2044,492754092.6,174426.975016841,108965.437580947,25643.9548392149,,196721.972249681,5580450950.78539,384443.746983017,116696.550720545,3239.88545924823,217867.531653807
ARM,2045,666441318.8,192180.172628043,117255.848757389,26895.7691516334,,193777.891154177,7033891244.86654,418352.327487976,125453.102270035,3373.49337013918,244733.406880645
ARM,2046,901350264.0,211740.292737281,126177.018814814,28208.691007042,,190877.870279287,8865883148.32281,455251.701420802,134866.718613346,3512.61106650778,274912.190856324
ARM,2047,1219060517.0,233291.244124563,135776.937745211,29585.7033812491,,188021.250233175,11175021231.2539,495405.661756459,144986.703879032,3657.46576346284,308812.407936943
ARM,2048,1648758094.0,257035.653826713,146107.246760395,31029.9348645685,,185207.38149226,14085579228.799,539101.268450833,155866.061826361,3808.29404611601,346892.958798081
ARM,2049,2229916575.0,283196.772283703,157223.516087553,32544.6667700186,,182435.624253536,17754198234.1731,586650.900627315,167561.773454265,3965.34225598638,389669.332484395
